Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-04-04 18:21:13,"Upper",1h 41m,"Seated Row (Machine)",3,145.0,9.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Seated Row (Machine)",4,145.0,8.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Single Arm Overhead Extension",1,15.499999999999998,11.0,0,0.0,"5 O, 1:30 R",,
2025-04-04 18:21:13,"Upper",1h 41m,"Single Arm Overhead Extension",2,14.0,10.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Single Arm Overhead Extension",3,14.0,8.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Single Arm Overhead Extension",4,12.0,8.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Calf Extensions",1,90.0,13.0,0,0.0,"7 O, 1:30 R",,
2025-04-04 18:21:13,"Upper",1h 41m,"Calf Extensions",2,90.0,11.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Calf Extensions",3,90.0,10.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Calf Extensions",4,85.0,10.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Tricep Rope Pushdown",1,35.0,11.0,0,0.0,"",,
2025-04-04 18:21:13,"Upper",1h 41m,"Tricep Rope Pushdown",2,35.0,8.0,0,0.0,,,
2025-04-04 18:21:13,"Upper",1h 41m,"Tricep Rope Pushdown",3,25.0,10.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Incline Bench Press (Smith Machine)",1,165.0,6.0,0,0.0,"1 O, 3.30 R","",
2025-04-07 14:31:56,"Upper",1h 29m,"Incline Bench Press (Smith Machine)",2,160.0,6.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Incline Bench Press (Smith Machine)",3,155.0,5.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Neutral Grip Pulldown",1,145.0,11.0,0,0.0,"2 O, 2:10 R",,
2025-04-07 14:31:56,"Upper",1h 29m,"Neutral Grip Pulldown",2,145.0,10.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Neutral Grip Pulldown",3,145.0,8.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Neutral Grip Pulldown",4,130.0,9.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Lateral Raise (Cable)",1,12.5,14.0,0,0.0,"5 O, 1:20 R",,
2025-04-07 14:31:56,"Upper",1h 29m,"Lateral Raise (Cable)",2,12.5,11.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Lateral Raise (Cable)",3,11.5,14.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Lateral Raise (Cable)",4,11.5,12.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Ab Crunch Machine",1,85.0,11.0,0,0.0,"3 O, 1:30 R",,
2025-04-07 14:31:56,"Upper",1h 29m,"Ab Crunch Machine",2,74.99999999999999,11.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Ab Crunch Machine",3,74.99999999999999,8.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Seated Row (Machine)",1,145.0,12.0,0,0.0,"7 O, 1:40 R",,
2025-04-07 14:31:56,"Upper",1h 29m,"Seated Row (Machine)",2,145.0,10.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Seated Row (Machine)",3,145.0,9.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Seated Row (Machine)",4,145.0,9.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Single Arm Overhead Extension",1,16.5,9.0,0,0.0,"4 O, 1:30 R",,
2025-04-07 14:31:56,"Upper",1h 29m,"Single Arm Overhead Extension",2,14.0,8.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Single Arm Overhead Extension",3,14.0,6.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Single Arm Overhead Extension",4,12.5,8.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Tricep Rope Pushdown",1,35.0,11.0,0,0.0,"6 O, 1:45 R",,
2025-04-07 14:31:56,"Upper",1h 29m,"Tricep Rope Pushdown",2,35.0,10.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Tricep Rope Pushdown",3,30.0,10.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Tricep Rope Pushdown",4,30.0,8.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Calf Extensions",1,95.0,12.0,0,0.0,"8 O, 1:30 R",,
2025-04-07 14:31:56,"Upper",1h 29m,"Calf Extensions",2,95.0,11.0,0,0.0,,,
2025-04-07 14:31:56,"Upper",1h 29m,"Calf Extensions",3,95.0,10.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Bicep Curl (Dumbbell)",1,35.0,7.0,0,0.0,"1 O, 2:00 R","",
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Bicep Curl (Dumbbell)",2,30.0,7.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Bicep Curl (Dumbbell)",3,25.0,8.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Hack Squat",1,230.0,7.0,0,0.0,"2 O, 3:40 R",,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Hack Squat",2,200.0,9.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Seated Leg Curl (Machine)",1,95.0,17.0,0,0.0,"3 O, 2:30 R",,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Seated Leg Curl (Machine)",2,100.0,12.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Seated Leg Curl (Machine)",3,100.0,10.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Seated Leg Curl (Machine)",4,90.0,12.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Hammer Curl (Dumbbell)",1,30.0,11.0,0,0.0,"4 O, 1:40 R",,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Hammer Curl (Dumbbell)",2,30.0,8.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Hammer Curl (Dumbbell)",3,25.0,10.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Hammer Curl (Dumbbell)",4,25.0,9.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Wrist Curl",1,30.0,10.0,0,0.0,"7 O, 1:10 R",,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Wrist Curl",2,25.0,11.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Wrist Curl",3,20.0,12.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Wrist Curl",4,20.0,9.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Leg Extension (Machine)",1,145.0,10.0,0,0.0,"5 O, 2:20 R",,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Leg Extension (Machine)",2,125.0,11.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Leg Extension (Machine)",3,125.0,9.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Calf Extensions",1,95.0,14.0,0,0.0,"6 O, 1:30 R",,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Calf Extensions",2,95.0,12.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Calf Extensions",3,95.0,10.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Calf Extensions",4,95.0,9.0,0,0.0,,,
2025-04-08 18:08:48,"Lower And Arms",1h 24m,"Calf Extensions",5,85.0,8.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Incline Bench Press (Smith Machine)",1,165.0,7.0,0,0.0,"1 O, 3:30 R","",
2025-04-09 17:49:22,"Upper",1h 29m,"Incline Bench Press (Smith Machine)",2,160.0,6.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Incline Bench Press (Smith Machine)",3,155.0,5.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Neutral Grip Pulldown",1,145.0,12.0,0,0.0,"2 O, ",,
2025-04-09 17:49:22,"Upper",1h 29m,"Neutral Grip Pulldown",2,145.0,10.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Neutral Grip Pulldown",3,145.0,8.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Neutral Grip Pulldown",4,135.0,9.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Lateral Raise (Cable)",1,12.5,14.0,0,0.0,"5 O, 1:30 R",,
2025-04-09 17:49:22,"Upper",1h 29m,"Lateral Raise (Cable)",2,12.5,11.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Lateral Raise (Cable)",3,11.5,14.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Lateral Raise (Cable)",4,11.5,12.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Ab Crunch Machine",1,85.0,12.0,0,0.0,"3 O, 1:30 R",,
2025-04-09 17:49:22,"Upper",1h 29m,"Ab Crunch Machine",2,74.99999999999999,11.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Ab Crunch Machine",3,74.99999999999999,9.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Seated Row (Machine)",1,149.99999999999997,11.0,0,0.0,"6 O, 1:40 R",,
2025-04-09 17:49:22,"Upper",1h 29m,"Seated Row (Machine)",2,145.0,10.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Seated Row (Machine)",3,145.0,9.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Seated Row (Machine)",4,145.0,9.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Single Arm Overhead Extension",1,15.499999999999998,10.0,0,0.0,"4 O, 1:10 R",,
2025-04-09 17:49:22,"Upper",1h 29m,"Single Arm Overhead Extension",2,15.499999999999998,7.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Single Arm Overhead Extension",3,14.0,7.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Single Arm Overhead Extension",4,11.5,12.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Calf Extensions",1,95.0,14.0,0,0.0,"7 O, 1:30 R",,
2025-04-09 17:49:22,"Upper",1h 29m,"Calf Extensions",2,95.0,12.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Calf Extensions",3,95.0,10.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Tricep Rope Pushdown",1,35.5,10.0,0,0.0,"8 O, 1:45 R",,
2025-04-09 17:49:22,"Upper",1h 29m,"Tricep Rope Pushdown",2,35.5,10.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Tricep Rope Pushdown",3,35.5,5.0,0,0.0,,,
2025-04-09 17:49:22,"Upper",1h 29m,"Tricep Rope Pushdown",4,25.5,8.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Bicep Curl (Dumbbell)",1,35.0,7.0,0,0.0,"1 O, 2:00 R","",
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Bicep Curl (Dumbbell)",2,30.0,7.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Bicep Curl (Dumbbell)",3,25.0,9.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Bicep Curl (Dumbbell)",4,25.0,6.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Hack Squat",1,230.0,8.0,0,0.0,"2 O, 3:40 R",,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Hack Squat",2,205.0,9.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Seated Leg Curl (Machine)",1,100.0,15.0,0,0.0,"3 O, 2:30 R",,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Seated Leg Curl (Machine)",2,100.0,12.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Hammer Curl (Dumbbell)",1,30.0,11.0,0,0.0,"4 O, 2:00 R",,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Hammer Curl (Dumbbell)",2,30.0,8.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Wrist Curl",1,30.0,11.0,0,0.0,"8 O, 1:10 R",,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Wrist Curl",2,25.0,12.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Wrist Curl",3,20.0,12.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Wrist Curl",4,20.0,9.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Leg Extension (Machine)",1,145.0,10.0,0,0.0,"",,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Calf Extensions",1,100.0,13.0,0,0.0,"7 O, 1:30 R",,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Calf Extensions",2,100.0,11.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Calf Extensions",3,100.0,9.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Calf Extensions",4,95.0,10.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Reverse Curl (Barbell)",1,40.0,13.0,0,0.0,"5 O, 2:00 R",,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Reverse Curl (Barbell)",2,40.0,12.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Leg Extension (Machine)",1,145.0,10.0,0,0.0,"6 O, 2:20 R",,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Leg Extension (Machine)",2,130.0,10.0,0,0.0,,,
2025-04-10 18:34:43,"Lower And Arms",1h 19m,"Leg Extension (Machine)",3,130.0,9.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Incline Bench Press (Smith Machine)",1,165.0,7.0,0,0.0,"1 O, 3:30 R","",
2025-04-11 19:01:44,"Upper",1h 50m,"Incline Bench Press (Smith Machine)",2,155.0,7.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Incline Bench Press (Smith Machine)",3,145.0,7.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Neutral Grip Pulldown",1,145.0,12.0,0,0.0,"2 O, 2:10 R",,
2025-04-11 19:01:44,"Upper",1h 50m,"Neutral Grip Pulldown",2,145.0,10.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Neutral Grip Pulldown",3,145.0,9.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Neutral Grip Pulldown",4,135.0,9.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Lateral Raise (Cable)",1,13.0,14.0,0,0.0,"7 O, 1:20 R",,
2025-04-11 19:01:44,"Upper",1h 50m,"Lateral Raise (Cable)",2,13.0,12.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Lateral Raise (Cable)",3,11.5,13.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Lateral Raise (Cable)",4,11.5,12.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Ab Crunch Machine",1,90.0,12.0,0,0.0,"3 O, 1:30 R",,
2025-04-11 19:01:44,"Upper",1h 50m,"Ab Crunch Machine",2,90.0,10.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Ab Crunch Machine",3,80.0,9.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Seated Row (Machine)",1,149.99999999999997,11.0,0,0.0,"5 O, 1:40 R",,
2025-04-11 19:01:44,"Upper",1h 50m,"Seated Row (Machine)",2,145.0,10.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Seated Row (Machine)",3,145.0,9.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Seated Row (Machine)",4,145.0,9.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Single Arm Overhead Extension",1,15.0,10.0,0,0.0,"6 O, 1:30 R",,
2025-04-11 19:01:44,"Upper",1h 50m,"Single Arm Overhead Extension",2,12.5,10.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Single Arm Overhead Extension",3,11.5,11.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Single Arm Overhead Extension",4,11.5,11.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Single Arm Overhead Extension",5,10.0,10.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Calf Extensions",1,100.0,13.0,0,0.0,"8 O, 1:30 R",,
2025-04-11 19:01:44,"Upper",1h 50m,"Calf Extensions",2,100.0,11.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Calf Extensions",3,100.0,10.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Tricep Rope Pushdown",1,35.5,10.0,0,0.0,"",,
2025-04-11 19:01:44,"Upper",1h 50m,"Tricep Rope Pushdown",2,25.5,10.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Tricep Rope Pushdown",3,20.5,8.0,0,0.0,,,
2025-04-11 19:01:44,"Upper",1h 50m,"Overhead Press (Dumbbell)",1,35.0,11.0,0,0.0,"4 O, 2:40 R",,
2025-04-11 19:01:44,"Upper",1h 50m,"Overhead Press (Dumbbell)",2,35.0,11.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Bicep Curl (Dumbbell)",1,35.0,7.0,0,0.0,"1 O, 2:00 R","",
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Bicep Curl (Dumbbell)",2,30.0,8.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Bicep Curl (Dumbbell)",3,25.0,9.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Bicep Curl (Dumbbell)",4,25.0,7.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Seated Leg Curl (Machine)",1,100.0,15.0,0,0.0,"2 O, 2:30 R",,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Seated Leg Curl (Machine)",2,100.0,12.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Seated Leg Curl (Machine)",3,100.0,11.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Seated Leg Curl (Machine)",4,85.0,11.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Leg Extension (Machine)",1,155.0,11.0,0,0.0,"4 O, 2:00 R",,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Leg Extension (Machine)",2,155.0,10.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Leg Extension (Machine)",3,145.0,8.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Leg Extension (Machine)",4,130.0,10.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Leg Extension (Machine)",5,130.0,8.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Single Arm Tricep Pushdown",1,12.5,11.0,0,0.0,"3 O, 1:30 R",,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Single Arm Tricep Pushdown",2,12.5,10.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Single Arm Tricep Pushdown",3,12.5,9.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Single Arm Tricep Pushdown",4,10.5,9.0,0,0.0,,,
2025-04-12 14:22:54,"Lower And Arms",1h 5m,"Single Arm Tricep Pushdown",5,10.5,9.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Incline Bench Press (Smith Machine)",1,165.0,6.0,0,0.0,"1 O, 3:30 R","",
2025-04-13 15:16:45,"Upper",1h 49m,"Incline Bench Press (Smith Machine)",2,149.99999999999997,7.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Incline Bench Press (Smith Machine)",3,149.99999999999997,7.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Neutral Grip Pulldown",1,145.0,13.0,0,0.0,"2 O, 2:10 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Neutral Grip Pulldown",2,145.0,11.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Neutral Grip Pulldown",3,145.0,9.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Neutral Grip Pulldown",4,135.0,9.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Lateral Raise (Cable)",1,13.0,14.0,0,0.0,"7 O, 1:20 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Lateral Raise (Cable)",2,13.0,12.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Lateral Raise (Cable)",3,11.5,13.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Lateral Raise (Cable)",4,11.5,12.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Ab Crunch Machine",1,90.0,12.0,0,0.0,"3 O, 1:30 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Ab Crunch Machine",2,90.0,10.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Ab Crunch Machine",3,80.0,9.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Seated Row (Machine)",1,149.99999999999997,11.0,0,0.0,"8 O, 1:40 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Seated Row (Machine)",2,149.99999999999997,10.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Seated Row (Machine)",3,149.99999999999997,9.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Seated Row (Machine)",4,149.99999999999997,8.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Single Arm Overhead Extension",1,15.0,11.0,0,0.0,"6 O, 1:30 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Single Arm Overhead Extension",2,14.0,9.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Single Arm Overhead Extension",3,13.0,10.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Single Arm Overhead Extension",4,12.5,8.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Calf Extensions",1,100.0,13.0,0,0.0,"5 O, 1:30 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Calf Extensions",2,100.0,11.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Calf Extensions",3,100.0,10.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Overhead Press (Dumbbell)",1,45.0,7.0,0,0.0,"4 O, 2:40 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Overhead Press (Dumbbell)",2,45.0,8.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Reverse Curl (Barbell)",1,50.0,12.0,0,0.0,"9 O, 2:00 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Reverse Curl (Barbell)",2,50.0,11.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Reverse Curl (Barbell)",3,50.0,9.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Single Arm Tricep Pushdown",1,12.5,11.0,0,0.0,"10 O, 1:45 R",,
2025-04-13 15:16:45,"Upper",1h 49m,"Single Arm Tricep Pushdown",2,12.5,10.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Single Arm Tricep Pushdown",3,12.5,8.0,0,0.0,,,
2025-04-13 15:16:45,"Upper",1h 49m,"Single Arm Tricep Pushdown",4,10.5,9.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Bicep Curl (Dumbbell)",1,35.0,8.0,0,0.0,"1 O, 2:00 R","",
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Bicep Curl (Dumbbell)",2,30.0,8.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Bicep Curl (Dumbbell)",3,25.0,9.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Bicep Curl (Dumbbell)",4,25.0,7.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Leg Extension (Machine)",1,155.0,11.0,0,0.0,"2 O, 2:20 R",,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Leg Extension (Machine)",2,155.0,10.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Leg Extension (Machine)",3,145.0,8.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Calf Extensions",1,100.0,13.0,0,0.0,"5 O, 1:30 R",,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Calf Extensions",2,100.0,12.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Calf Extensions",3,100.0,9.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Calf Extensions",4,85.0,10.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Overhead Extension",1,15.499999999999998,11.0,0,0.0,"3 O, 2:00 R",,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Overhead Extension",2,14.0,10.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Overhead Extension",3,13.0,10.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Overhead Extension",4,12.5,10.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Lateral Raise (Cable)",1,13.0,14.0,0,0.0,"4 O, 1:20 R",,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Lateral Raise (Cable)",2,13.0,12.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Lateral Raise (Cable)",3,11.5,13.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Lateral Raise (Cable)",4,11.5,12.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Tricep Pushdown",1,13.0,15.0,0,0.0,"6 O, 1:45 R",,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Tricep Pushdown",2,12.5,8.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Tricep Pushdown",3,12.5,9.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Tricep Pushdown",4,11.5,9.0,0,0.0,,,
2025-04-16 18:29:59,"Lower And Arms",1h 23m,"Single Arm Tricep Pushdown",5,11.5,9.0,0,0.0,,,
